capital_change,event_type,talent_value
-80.0,unlucky,0.8520268037038545
0.0,unlucky,0.5490988993577467
-10.0,unlucky,0.7440011034031011
40.0,lucky,0.7324134215793292
8.0,lucky,0.6023450665177799
4.0,lucky,0.7257039242348693
80.0,lucky,0.5508093538413341
1.0,lucky,0.5595559313108717
-1.0,unlucky,0.6616358516700255
-2.0,unlucky,0.760334960225036
-2.0,unlucky,0.5655451092972921
0.0,lucky,0.6025213556044619
-8.0,unlucky,0.7102825816851016
0.0,unlucky,0.41654803051586975
-5.0,unlucky,0.6541098895495927
-5.0,unlucky,0.6360776895730251
-320.0,unlucky,0.6501588807062013
-1.0,unlucky,0.7034428049266636
80.0,lucky,0.7324134215793292
5.0,lucky,0.65923668037005
160.0,lucky,0.8401752709670891
40.0,lucky,0.555405631802891
8.0,lucky,0.6541689673761464
-20.0,unlucky,0.6587613328904643
0.0,unlucky,0.5519685497180618
-5.0,unlucky,0.4695942273268628
-10.0,unlucky,0.4074270607544652
0.0,unlucky,0.5519685497180618
-4.0,unlucky,0.7257039242348693
-1.0,unlucky,0.6411188642683668
0.0,unlucky,0.4575391636881444
0.0,unlucky,0.4991061458518361
0.0,lucky,0.6953709537466723
40.0,lucky,0.6242718002251384
80.0,lucky,0.5759336239622259
-2.5,unlucky,0.6360776895730251
-1.0,unlucky,0.667551106315344
-2.0,unlucky,0.8266312320241544
